SMILES,Tg,FFV,Tc,Density,Rg
*/C=C/c1cc(OCCCCCCCCCCCC)c(/C=C/c2ccc(O*)c(C(=O)Nc3ccc(OC)cc3)c2)cc1OC,,,0.293014,1.009252,19.7943333
*CC(COc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)N(*)CCC(C)(C)c1ccccc1,,,0.199803,1.050282,11.8027
*CCCCCCOC(=O)SCCCCCCCCNC(=O)OCCOC(=O)O*,,,0.271342,1.075416,24.38565
*CCCCCCCCCCCC(=O)O*,,,,,
*N=[PH](COCCOC)OCCOC(*)=O,,,,,
*c1ccc(-c2nc3cc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(C(c7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc%12nc(-c%13ccccc%13)c(-c%13ccc(N%14C(=O)c%15ccc%16c%17c(ccc(c%15%17)C%14=O)C(=O)N(*)C%16=O)cc%13)nc%12c%11)cc%10)cc9C8=O)cc7)(C(F)(F)F)C(F)(F)F)cc5)C6=O)cc4)ccc3nc2-c2ccccc2)cc1,,,,,
*CCCCCC(=O)NCCCCNC(=O)CCCOC(=O)CCCCCCCCC(=O)NCCC(=O)O*,,,0.306984,1.018164,19.2175667
*Oc1ccc(C(*)=O)cc1CCC,,,,,
*CC1CCC(OC(=O)CCCC(*)=O)C1,,,,1.050848,19.2104667
*CC(O)COc1ccc(OC(=O)c2ccc(C(=O)Nc3ccc(O*)cc3)cc2)cc1,,,0.338595,1.163973,27.88891667
*/C=C/c1ccc(/C=N/c2ccc(C(=O)/N=N/c3ccc(OCCCCCCCOC(=O)c4ccc(*)cc4)cc3)cc2)cc1,,,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,,0.26453,1.29347,24.21933333
*CCOCCOC(=O)OCCCOC(=O)S*,,,0.237451,1.223388,26.5177667
*c1nc(C)nc(N(*)C)n1,,,,,
*CC(*)(CCl)CCCCNC(=O)OC,,,0.193341,1.097416,11.07875833
*CC(*)(C)C(=O)NC(=O)c1cc(F)c(F)c(Cl)c1Cl,,,0.138657,1.356246,13.0917
*c1ccc(Oc2ccc(N3C(=O)CC(Oc4ccc(/C=N/c5ccc(Oc6ccc(-c7ccc(Oc8ccc(/N=C/c9ccc(OC%10CC(=O)N(*)C%10=O)cc9)cc8)cc7)cc6)cc5)cc4)C3=O)cc2)cc1,,,,,
*CCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*/N=N/c1ccc(*)cc1,,,0.954,1.11553603,
*/C=N/c1ccc(*)c(C(=O)OC)c1C(=O)OCCCCCCCCCCCC,,,,,
*Oc1ccc(NC(=O)c2ccc(OC(=O)c3cccc(C(=O)Oc4ccc(C(=O)Nc5ccc(*)cc5)cc4)c3)cc2)cc1,,,,,
*CC(*)OCCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCCCCCCCCC)cc2)cc1,,,0.310697,0.961431,16.0919
*C(=O)OCCCCCCOC(=O)N=C(*)c1cc(Sc2ccc(Br)cc2)ccc1C(=O)C(C#N)c1ccccc1,,,0.18085,1.247169,14.2255667
*CC(*)(OC(C)=O)c1ccc(OC(=O)OC)cc1,,,0.176,1.085619062,
*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCCCCCNC(*)=O)cc2)cc1,,,,,
*OCCOc1cc(*)nc2ccc(OC)cc12,,,,,
*c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccccc4)c4cc5c(=O)n(*)nc(-c6ccccc6)c5cc4c3=O)cc2)cc1,,,,,
*CCCN(CCOC(=O)NCCSC(*)=O)c1ccccc1C(=O)O,,,0.206392,1.207854,23.7998
*/C=C/CCC/C=C(\C#N)Cn1c(*)ccc1C,42.03000000000003,,,,
*/C=C(/*)CNCc1ccccc1,,,0.199,1.009560386,
*Oc1ccc(NC(=O)NCCC(C)CCc2ccc(OC(=O)CCCC(*)=O)cc2)cc1,,,,,
*CCCCCNC(=O)c1ccc(C(=O)NCCNC(=O)c2cccc(S(*)(=O)=O)c2)cc1,,,0.239656,1.208777,20.90011667
*/C=C/C=C(/*)OCC,,,,,
*CC(*)(C)C(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*CC(*)(C)C(=O)OCCCCCCCCOc1ccc(/N=N/c2ccc(OC#N)cc2)cc1,,,,,
*/C=N/c1cc(I)c(N(C)C)c(*)c1O,406.63,0.436,,,
*Oc1ccc(C(C)(C)c2ccc(OCC(O)OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,1.122387,22.1971
*COC(=O)CCCCCCCCCCCCCCC(=O)OCCCOC(=O)c1cccc(C(=O)N*)c1,,,0.255032,1.034567,22.47673333
*CC(O)COc1ccc(C(=O)NNC(=O)c2ccc(C(=O)OCCCCCC(=O)c3ccc(*)cc3)cc2)cc1C,,,0.281529,1.129363,20.7899667
*/C=N/c1ccc(-c2ccc(/N=C/c3ccc4c(c3)c3cc(*)ccc3n4CCCC)cc2)cc1,,,,,
*CCCCCN(*)C(=O)C(COC(=O)c1ccc(Br)cc1)OCCOc1cccc(Cl)c1,,,0.143391,1.121549,13.42571667
*NNC(=O)CCCCCCC(=CC(*)=C(C)C)C(CC)CCl,,,0.252443,0.983429,16.5466
*CC(*)(C)C(=O)OCCC[Sn](C)(C)CCCOc1ccc(C(=O)Oc2ccc(OC(C)=O)cc2)cc1,,,,,
*Oc1ccc(/C=C2\CCC/C(=C\c3ccc(OC(=O)c4ccc(-c5ccc(C(*)=O)cc5)cc4)cc3)C2=O)cc1,,,,,
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5ccc(-c6ccc(-c7ccncc7)s6)s5)ccc3-4)s2)cc1,,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=S)cc2)cc1-c1ccc(/C=N/c2ccc(N(C)C)cc2)cc1,,,,,
*Oc1ccc(-c2c(-c3ccc(C#N)cc3)c(-c3ccc(C#N)cc3)c(-c3ccc4c(c3)Oc3c(C#N)c(*)c(*)c(C#N)c3O4)c(-c3ccc(C#N)cc3)c2-c2ccc(C#N)cc2)cc1O*,,,,,
*c1ccc(*)c(CCCCCC)n1,,,,,
*Oc1ccc(C(C)(CCCC)c2ccc(OC(=O)OCCCCCCOC(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,,0.266537,1.033929,21.72986667
*Oc1c(F)cc(Oc2cc(C)c(*)c(C)c2Br)cc1Cl,,,0.167852,1.228237,21.40748333
*c1cc(OCC(F)(F)C(F)(F)C(*)(F)F)ccc1C,,,0.113036,1.338537,16.6020167
*CC(=O)N/C=C/C(=O)NCCCOCCCCOCCNC(=O)CCCCCCCCC(=O)N*,,,0.278823,1.057145,21.51481667
*CCN(CCOCCOC)C(=O)C1CCCC(*)C1,227.84000000000003,,0.256194,1.017172,12.4220067
*NC(=O)c1ccc(C(=O)Nc2cnc(*)nc2)cc1,,,,,
*Nc1cccc(/C(C)=N/N=N/c2ccc(*)cc2Cl)c1,,,,,
*N=P(*)(OCCCC)OCCOCCOCCOCCOCCOCCCCCCCCCCCCCCCCCOc1ccc(OC)cc1,,,,,
*CCCCCCOc1ccc(/C=C/C=C/c2ccccc2)cc1*,,,,,
*Cc1ccc(CN(C)C(=O)CCCCCCCCCCC(=O)N(*)C)cc1,,,0.315,0.992606204,
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)c(C(=O)O)cc3C(=O)O)cc2)cc1,,,,,
*Oc1ccccc1[SiH](c1ccccc1)c1ccc(*)cc1,,,,,
*OP(=O)(OCCOc1ccc(-c2ccc(OC(*)=O)cc2)cc1)c1ccc(OC(C)=O)cc1,,,,,
*Oc1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc(OC(=O)c4ccc(OC(=O)CCCCC(*)=O)cc4)cc3)c2)cc1,,,0.21183,1.227381,20.27065
*Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O*)cc1,,,0.228,1.140839851,
*/C(=N\CCCCCC)N(*)CCCCCC,,,,,
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,,,,
*O[Si](*)(C)CCCNC(=O)c1ccc(Cl)cc1O,,,,,
*CCCCCCCCCC(=O)NCCCPCCCNC(=O)CCCOC(=O)O*,,,,,
*OC1=CC=C(NC(=O)CCc2ccc(*)cc2)C1=O,,,,,
*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3cc(CCCCCCCCCCCC)c(*)s3)ccc1-2,,,,,
*CC(*)C(=O)O[Li],,,,,
*CC(CC)(CCCC)N(*)CC,,,,,
*CC(*)CCCO,,,,,
*CCCCCCCCOC(=O)CCCCCCCCCCOC(=O)C(CCC(=O)O*)OC,165.03000000000003,0.35,0.276132,0.968333,23.1442667
*Oc1c(CC(C)C)cc(*)cc1-c1ccccc1,,,0.214,0.929828939,
*CC(CCC(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC(=O)C(F)(F)C(F)(F)C(=O)N(*)CC,,,0.11757,1.489388,18.1111
*CC(*)C(=O)C(CC)(CCC)CCCC,100.91000000000004,,,,
*C(=C(C#N)CCCCC)c1ccc(OCCCCCCCCOc2ccc(*)cc2Cl)cc1,,,,,
*Oc1ccc(Oc2ccc(NC(=O)/C=C/c3ccc(/C=C/c4ccc(*)cc4)cc3)cc2)cc1,,,0.35835,1.101303,26.90645
*/C=C/c1cc(OCC)c(-c2cc(OCC)c(*)cc2OCC)cc1OCC,,,0.251,0.923913795,
*N=P(*)(OCCC(=O)OCCCCC)Oc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,,,,,
*CCN(CC)CCC[Sn](*)(C)C,,,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(Cl)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,,,,
*CCCCCCCCCCCCCCNC(=O)c1cccc(*)c1-c1ccccc1,,,,,
*Oc1cccc(/C=C/c2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3C(F)(F)F)cc2)c1,,,,1.170799,21.0821667
*COC1=CC=C(C(C)(c2ccccc2)c2ccc(/C=C/C=C(*)C#N)cc2)S([N+](=O)[O-])=C1,404.80000000000007,0.373,,,
*O[Si](*)(CCCC)CCCCCCC(=O)O,,,,,
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,,,,,
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cn1,,,,,
*/C=C(\C#N)C(=O)OCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCCCCCCCOC(*)=O)cc2)cc1,,,,,
*c1cc(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(-c2cc(CCCCCCCCCCCC)c(*)s2)s1,,,,,
*CC(=O)Nc1cc(Cc2ccc(C(=O)O)c(NC(=O)CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)ccc1C(=O)O,,,,,
*OC(=O)CCCCCCCCC(CCCC)C(*)=O,78.81,,0.261194,0.926458,15.9919333
*CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCOc1ccc(-c2ccc(-c3ccc(O*)cc3)cc2)cc1,,,,,
*CC(O)COc1ccc(C(CO)(CCC(=O)O*)OC)cc1OCCCCCCCC,,,0.217014,1.008912,15.64105
*Oc1ccc(C(C)(CCC)c2ccc(Oc3ccc(C(C)(C)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)cc2)cc1,,,0.223991,1.050205,21.7499833
*c1ccc([Si](*)(C)c2ccccc2)s1,,,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc(C#N)cc2)cc1,,,0.177,1.112220909,
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,0.263,0.990973379,
*CC(*)(C)C(=O)OCCCOc1ccc(S(=O)(=O)c2ccc(C(COC)C(c3ccc(C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,0.126811,1.187228,12.2406667
*CC(*)(C(=O)OC(C)=O)C(C)(C)CCCC,,,0.176285,0.835168,12.0997667
*Oc1ccc(-c2cncc(C3CCC(Oc4ccc(C5(c6ccc(*)cc6)c6ccccc6-c6ccccc65)cc4)C(C(F)(F)F)C3)c2)cc1C(F)(F)F,,,,,
*CCCCOC(=O)c1ccc(-c2ccc(C(=O)OC)cc2)c(*)c1O,,,0.186465,1.117013,16.4104167
*CC(*)c1cc(C(=O)OC(CC)CC)ccc1S(=O)(=O)O,,,,1.138832,11.0676667
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)[O-])cc1,,,0.204865,1.090149,11.5170167
*c1ccc(Oc2ccc(/C(C)=N/c3ccccc3)cc2)cc1*,,,,,
*CCOc1ccc(C(=O)OCCN(CCCCc2ccc(OC)cc2)C(=O)CO*)cc1,,,0.218127,1.107675,19.20456667
*CC(*)CCCn1c2ccccc2c2ccccc21,,,,,
*CCCCCCCCCCCc1ccc(C[Sn](*)c2ccccc2)cc1,,,,,
*CCCCC(CO*)CN(CC)CC=C,,,0.229735,0.894677,13.31535
*CC(O*)C(=O)Oc1ccc(-c2ccc(Cl)cc2)cc1,,,0.189778,1.256375,12.1801
*/C=C/c1ccc(*)c(C(=O)OC(C)(C)C)c1C(=O)OC(C)(C)C,,,0.196,0.909233942,
*c1cc(CC)c(*)c(C)c1C,,,,,
*Cc1c(C)c(C)c(CSC(=O)CCCCCCCCC(=O)S*)c(C)c1C,,,,,
*c1ccc(*)c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)nc12,,,,,
*/C(C)=C(\C)c1cc(OC)c(*)c(OCCCCCCCCCCCC)c1,,,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1cc(OC(*)=O)ccc1[N+](C)(C)C,,,,,
*C(=S)N(*)C(=O)O,,,0.180748,1.525064,18.3723
*CC(CC)(CCCCCC)COS(=O)(=O)c1cc(Br)c(Cl)c(*)c1F,126.37,0.384,0.133542,1.258801,13.3300333
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(=O)OC,,,,,
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,,,,,
*CCCCCCC(=O)NCc1ccc(NC(=O)CCCC(=O)NC(C)C)c(C(=O)N*)c1,,,,1.073576,15.17205
*Oc1cc(OC(=O)c2ccccc2OC)cc(-c2ccccc2)c1C(*)=O,,,0.187773,1.143406,12.22485
*c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccccc4)c4ccc(-c5ccc6c(-c7ccccc7)nn(*)c(=O)c6c5)cc4c3=O)cc2)cc1,,,,,
*Oc1ccc(C(=O)CCCCCCCC(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,,,,
*OC(=O)CCCCNC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(N(*)C)cc2)cc1,,,,,
*CCCCCCCSSCCCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1,,,,,
*NC1CC1NC(=O)c1cccc(C(*)=O)c1,,,,,
*CCN(CCOC(=O)CCCCCCCC(=O)NCc1ccc(CNNC(=O)CCCCC(=O)O*)cc1)c1ccc(/N=N/c2ccc(CCCC)cc2)cc1,,,,,
*CC(CCC)(CCCCCCCCCCCCC)CO*,,,,,
*Nc1cc(C#N)c(*)cc1C#N,,,0.235955,1.129712,22.43413333
*=Cc1ccc(/C=N/C(=S)NN=*)cc1,,,,,
*N=P(*)(CCCCCCCCCC)NCC(C)C,8.450000000000045,0.391,,,
*O[Si](*)(C)CCC[Si](C)(C)c1ccc(/N=N/c2ccc(C(=O)OCC)cc2)cc1,,,,,
*Nc1ccc(*)cc1OCCCCCC,,,0.335,0.978006073,
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,,0.294,1.017489866,
*Sc1ccc(Sc2ccc(S/C(C)=C/c3ccc(/C=C(/*)C)cc3)cc2)cc1,,,,,
*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,,,,,
*/C=I/CCCCCC(*)=O,,,,,
*/C=C/[Si](C)(CCCC)CN(C)C(=O)CCCCCCCCC(=O)N(*)C,,,,,
*CCOCCOC(=O)NCCNC(=O)O*,,,,,
*CCCCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)OC(=O)c3ccc(C(=O)O*)cc3)cc2)c(S(=O)(=O)O[Na])c1,,,,,
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2c1,,,,,
*/C=C(/*)CCCCCCCCCOc1ccc(C(=O)c2cc(OCCCCCCCC)ccc2C(=O)OCCCCCCCCCCCCCC)cc1,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3CN)cc2)cc1,,,,,
*/C=C(/*)C(=O)c1ccccc1,,,,0.882929733,
*CCOCCOCCOCCOCCOCCOCCOCCOC1COC(=O)C1*,,,,,
*C(*)S(=O)(=O)c1cccc(/C=N/c2ccc(Cl)cc2)c1,,,,,
*CC(*)(C)C(=O)SC1=CC=CCCN2CC(C)(C2)NC1,,,0.11007,0.942015,10.6665833
*c1cccc(N(*)CCC(=O)OCCCCCCCC)c1,,,0.258198,0.972171,12.33941667
*CC(*)C(C)C(=O)/C=C/CC(C)(C)C,,,,,
*CC(*)CCOC(=O)C(CCCCCCCCCC)C(=O)OC,,,0.258008,0.926468,10.74615
*CC(*)OC(=O)c1ccc(S(=O)(=O)OC(=O)c2ccc(C(=O)Oc3ccc(OC(C)C)s3)o2)cc1,,,,,
*CCCCCCCCC(=O)NCCCCCCCCNC(=O)CCCC(=O)NCCC=CC=CCCCS*,27.15000000000003,0.359,0.246089,0.97014,16.57013333
*CC(*)(C)C(=O)OCCCCCCCCOc1ccc(-c2ccc(CCCCCCC)cc2)c(OC(=O)c2ccc(OC)cc2)c1,,,0.237604,1.003651,12.90511667
*Oc1ccc(NC(=O)c2ccc(NC(=O)SSSCC(*)=S)cc2)cc1,,,0.185549,1.359976,26.3799
*Oc1sc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(*)cc2)cc1C(=O)NC(C)c1ccccc1,,,,,
*CC(C)CCCC(C)SS*,,,,,
*CC(*)C(=O)OCCCCCCCCCCCCC[N+](C)(C)CCCOC(=O)/C=C/c1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,,,,,
*c1ccc(SSc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,
*CC(CCCCCCCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1)COC(=O)Nc1ccc(NC(=O)O*)cc1,,,,,
*CCCCCSSC(=O)C(CCCCCCCCCP(=O)(CCOc1ccc(Cl)cc1)O*)OC(C)(C)C,,,,,
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(Br)c2)c(OC)c1C,,,0.239072,1.25724,19.6580333
*CC(*)C(=O)SCCC(F)(F)F,,,,,
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,,,0.385,1.085228818,
*CC(CC)(CCCl)C(*)(F)C([2H])(F)F,,,0.09034,1.082353,14.42088333
*c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,
*CCCC(=O)NNC(=O)C(Cc1ccccc1)O*,,,0.229877,1.128357,17.87311667
*Cc1cccc(C(=O)NCCSCCCNC(=O)c2ccc(*)nc2)c1,,,0.203166,1.155857,18.8948167
*OC(C)CCOC(=O)COCC(*)=O,,,,,
*CC1=CC=C(CCNC(=O)CCCCC(=O)NC(CC)C(=O)N*)CC1,,,,1.066692,21.5090333
*Oc1ccc(NC(=O)NCCNCCCCNC(=O)Cc2ccc(/N=C/c3ccc(C(*)=O)cc3)c(Cl)c2)cc1OC,,,,,
*Oc1ccc(Oc2ccc(Oc3ccc(/N=C/c4ccc(OC(=O)OCCc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,170.10000000000002,0.351,,,
*CCCOC(=O)CCCCCCCC(=O)O*,,,,,
*c1ccc(-c2cc(C)c(-c3ccc(*)c(C)c3)cc2C)cc1C,,,,,
*c1cccc(C2=NC3C=C(C(c4ccc5oc(-c6cccc(*)c6)nc5c4)(C(F)(F)F)C(F)(F)F)C=CC3O2)c1,,,,,
*CC(C)(NCCOC)C(=O)S*,,,0.199408,1.106364,16.88831667
*CC(*)OC(=O)CCCCCCC,,,,,
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)OC)cc1,,,0.153,1.067728365,
*OC(C=C)CC(*)=O,,,,,
*CC(CC(C)(C)CC)C(C)(C)CNC(=O)COC(=O)CCC(=O)O*,,,0.199794,0.992443,14.2077667
*CC(*)(C)C(=O)OC1CCC(Cl)CC1,,,,,
*CCCCCCCCCCCCCC(=O)OCCCCCOC(=O)c1ccc(O*)cc1C(=O)NCCCCCC,,,0.262228,0.967095,19.2545667
*CCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,,,0.188,1.099628085,
*CC(*)(OCCCCC)N(C)C=C,,,0.206177,0.846997,13.0111333
*Oc1ccc(C(=O)c2cccc(-c3cccc(C(=O)c4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)c2)cc1,,,,,
*c1cnc(*)c(S(=O)(=O)O)c1C,,,0.311909,1.211909,29.8390833
*c1ccc(-c2sc(-c3cc(CCCCCCCC)c(*)s3)cc2CCCCCCCC)s1,,,,,
*C1CC(*)(CCCCCCCCC)C1=O,,,,,
*Sc1ccc(/N=C/c2ccc(Sc3ccc(/C=N/c4ccc(*)cc4)cc3)cc2)cc1,,,,,
*OC(=O)OC1CCN(C(*)=O)C1(C)C,,,0.25699,1.099015,25.0586
*Sc1ccc(C(=O)CNCCC(=O)N(*)CC)cc1,303.78,0.349,0.203969,1.157441,15.9729833
*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OC(CCCCCC)CO3)c2c1OCC(CCCCCC)O2,,,,,
*CCOc1cccc(/C=C/C=C/C=C/c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)c1,,,0.250173,1.029924,22.5883833
*CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*CC(*)C(=O)OCCN(CCOC)c1ccc(C(=O)Oc2ccccc2-c2ccccc2)cc1,,,0.212802,1.099911,11.5112
*O[Si](*)(C)CCCCCCCCSCCCC,,,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,,,,1.267657832,
*CC1CC(*)OC(C)O1,,,,,
*C[Si](C)(C)O[Si](C)(C)c1ccc(*)cc1,,,,,
*Oc1ccc(Sc2ccc(OC(=O)c3cc(C)c(C(*)=O)cc3C(C)(C)C)c(OC)c2)cc1OCC(CC)CCCCC,,,0.213697,1.041022,16.8630333
*Oc1cccc(C(=O)Oc2cc(Br)c(/C=C/C(*)=O)cc2OCCO)c1O,,,0.238681,1.398861,21.2576
*CCCCCCCCCSCCCCCCCCCCOC(=O)COCC(=O)O*,,,0.281179,0.971932,20.9165167
*CCOC(=O)CCCCCCCCCCC(=O)NCCCNC(=O)CCCCC(=O)O*,,,0.275541,1.011115,19.7954333
*OC(=O)c1ccccc1Nc1ccccc1C(=O)OC(=O)c1cccc(C(*)=O)c1,,,,,
*O[Si](*)(C)CCCOc1ccccc1C(=O)Oc1ccc(/N=N/c2ccc(OCC(C)CC)c(C)c2)cc1,,,,,
*O[Si]1(c2ccccc2)O[Si](C)(C)O[Si](C)(C)O[Si](*)(c2ccccc2)O[Si](C)(C)O[Si](C)(C)O1,,,,,
*N=P(*)(Oc1ccc(Br)cc1)Oc1cccc(-c2ccc(Br)cc2)c1,,,,,
*Oc1ccc(CN(C)CC(=O)OC(C)COC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1,,,,,
*N1[Si](C)(C)N[Si](C)(C)N([Si](*)(C)C)[Si]1(C)C,,,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCCCCCCC)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,
*CC(CC(C)C([2H])(F)F)C(C#N)=C(*)C,,,,,
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,,,,,
*C[K]S(=O)(=O)CCC(=O)N(*)C,,,,,
*CC(*)(CC(=O)OCCCCCCC)C(=O)OC(C)CCCC,32.96000000000004,,0.227536,0.9005,9.822903333
*CCCCCC(=O)NCCCCCCNC(=O)c1ccc(N(*)C)cc1,,,0.296611,1.03018,18.674
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,,,0.224,1.074630049,
*Oc1ccc(C(=O)c2ccc(Oc3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1Br,,,0.218211,1.259404,24.24193333
*C(=O)Nc1nc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCCCOc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)nc(-c2ccccc2)n1,,,,,
*CCOCCOC(=O)Cc1ccc(C[PH](C)(C)c2ccc(C(=O)O[Si](C)(C)C)cc2)cc1*,,,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(CC([2H])(Cl)OC(F)(F)F)C(F)(F)F,,,,,
*OC(=O)CCCCCCCCC(=O)OCCOC(=O)C(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(*)cc2)c1,,,,,
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc(OC(=O)c3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)cc1,,,,,
*CC(CCCCCCCC)CCCCCCOC(=O)c1ccc(C(=O)NCCN(*)c2ccc(C)cc2)cc1,,,0.265278,0.975112,18.64713333
*c1c(C)c(C)c(/N=C/c2ccc(N(c3ccccc3)c3ccc(/C=N/c4c(C)c(C)c(N5C(=O)c6ccc7c8c(ccc(c68)C5=O)C(=O)N(*)C7=O)c(C)c4C)cc3)cc2)c(C)c1C,,,,,
*Oc1cc(-c2ccccc2)c(*)cc1C,,,0.250265,0.993995,16.8110167
*c1ccc(-c2ccc(-c3cc(OCCCCCCCCCC)c(*)cc3OCCCCCCCCCC)cc2)cc1,,,,,
*CCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,,,,,
*Nc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc([Si](*)(C)C#N)c3)c2)c1,,,,,
*Oc1ccc(Sc2ccc(C(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1C(=O)O,,,0.206,1.262331,19.93655
